year,state,unemployment_pct,unemployment_pct_1,unemployment_pct_4
1996,RI,0.052000000000000005,-0.010999999999999996,-0.03799999999999999
1997,RI,0.053,0.000999999999999994,-0.022
1998,RI,0.045,-0.008,-0.021000000000000005
1999,RI,0.042,-0.0029999999999999957,-0.020999999999999998
2000,RI,0.04,-0.0020000000000000018,-0.012000000000000004
2001,RI,0.045,0.0049999999999999975,-0.008
2002,RI,0.051,0.005999999999999998,0.005999999999999998
2003,RI,0.055999999999999994,0.0049999999999999975,0.013999999999999992
2004,RI,0.053,-0.0029999999999999957,0.012999999999999998
2005,RI,0.051,-0.0020000000000000018,0.005999999999999998
2006,RI,0.052000000000000005,0.0010000000000000078,0.0010000000000000078
2007,RI,0.051,-0.0010000000000000078,-0.0049999999999999975
2008,RI,0.076,0.025,0.023
2009,RI,0.114,0.038000000000000006,0.063
2010,RI,0.11599999999999999,0.001999999999999988,0.06399999999999999
2011,RI,0.11,-0.0059999999999999915,0.059000000000000004
2012,RI,0.102,-0.008000000000000007,0.025999999999999995
2013,RI,0.095,-0.006999999999999992,-0.019000000000000003
2014,RI,0.078,-0.017,-0.03799999999999999
2015,RI,0.06,-0.018000000000000002,-0.05
2016,RI,0.052000000000000005,-0.007999999999999993,-0.04999999999999999
2017,RI,0.045,-0.007000000000000006,-0.05
2018,RI,0.04,-0.0049999999999999975,-0.038
2019,RI,0.035,-0.0049999999999999975,-0.024999999999999994
2020,RI,0.092,0.056999999999999995,0.039999999999999994
2021,RI,0.055,-0.037,0.010000000000000002
2022,RI,0.032,-0.023,-0.008
2023,RI,0.03,-0.0020000000000000018,-0.0050000000000000044
1976,SC,0.07,0.04000000000000001,-0.021999999999999992
1977,SC,0.068,-0.0020000000000000018,0.013000000000000005
1978,SC,0.055999999999999994,-0.01200000000000001,0.023999999999999994
1979,SC,0.05,-0.0059999999999999915,0.020000000000000004
1980,SC,0.067,0.017,-0.0030000000000000027
1981,SC,0.08199999999999999,0.014999999999999986,0.013999999999999985
1982,SC,0.10800000000000001,0.026000000000000023,0.05200000000000002
1983,SC,0.099,-0.009000000000000008,0.049
1984,SC,0.069,-0.03,0.0020000000000000018
1985,SC,0.068,-0.0010000000000000009,-0.013999999999999985
1986,SC,0.064,-0.0040000000000000036,-0.04400000000000001
1987,SC,0.055,-0.009000000000000001,-0.044000000000000004
1988,SC,0.046,-0.009000000000000001,-0.023000000000000007
1989,SC,0.046,0.0,-0.022000000000000006
1990,SC,0.049,0.0030000000000000027,-0.015
1991,SC,0.061,0.011999999999999997,0.005999999999999998
1992,SC,0.067,0.006000000000000005,0.021000000000000005
1993,SC,0.073,0.0059999999999999915,0.026999999999999996
1994,SC,0.062,-0.010999999999999996,0.012999999999999998
1995,SC,0.051,-0.011000000000000003,-0.010000000000000002
1996,SC,0.057,0.006000000000000005,-0.010000000000000002
1997,SC,0.045,-0.012000000000000004,-0.027999999999999997
1998,SC,0.036000000000000004,-0.008999999999999994,-0.025999999999999995
1999,SC,0.040999999999999995,0.0049999999999999906,-0.010000000000000002
2000,SC,0.037000000000000005,-0.00399999999999999,-0.019999999999999997
2001,SC,0.053,0.015999999999999993,0.008
2002,SC,0.064,0.011000000000000003,0.027999999999999997
2003,SC,0.07200000000000001,0.008000000000000007,0.031000000000000014
2004,SC,0.07400000000000001,0.0020000000000000018,0.037000000000000005
2005,SC,0.073,-0.0010000000000000148,0.019999999999999997
2006,SC,0.069,-0.00399999999999999,0.0050000000000000044
2007,SC,0.061,-0.008000000000000007,-0.01100000000000001
2008,SC,0.073,0.011999999999999997,-0.0010000000000000148
2009,SC,0.114,0.04100000000000001,0.04100000000000001
2010,SC,0.113,-0.0010000000000000009,0.044
2011,SC,0.10400000000000001,-0.008999999999999994,0.04300000000000001
2012,SC,0.09,-0.014000000000000012,0.017
2013,SC,0.07400000000000001,-0.015999999999999986,-0.039999999999999994
2014,SC,0.063,-0.01100000000000001,-0.05
2015,SC,0.059000000000000004,-0.003999999999999997,-0.045000000000000005
2016,SC,0.049,-0.010000000000000002,-0.040999999999999995
2017,SC,0.042,-0.006999999999999999,-0.03200000000000001
2018,SC,0.034,-0.008,-0.028999999999999998
2019,SC,0.027999999999999997,-0.006000000000000005,-0.031000000000000007
2020,SC,0.06,0.032,0.010999999999999996
2021,SC,0.039,-0.020999999999999998,-0.0030000000000000027
2022,SC,0.032,-0.006999999999999999,-0.0020000000000000018
2023,SC,0.03,-0.0020000000000000018,0.0020000000000000018
1976,SD,0.033,0.0030000000000000027,-0.026999999999999996
1977,SD,0.034,0.0010000000000000009,-0.0049999999999999975
1978,SD,0.032,-0.0020000000000000018,0.0
1979,SD,0.034,0.0020000000000000018,0.0040000000000000036
1980,SD,0.047,0.012999999999999998,0.013999999999999999
1981,SD,0.049,0.0020000000000000018,0.015
1982,SD,0.054000000000000006,0.0050000000000000044,0.022000000000000006
1983,SD,0.052000000000000005,-0.0020000000000000018,0.018000000000000002
1984,SD,0.044000000000000004,-0.008,-0.0029999999999999957
1985,SD,0.048,0.003999999999999997,-0.0010000000000000009
1986,SD,0.046,-0.0020000000000000018,-0.008000000000000007
1987,SD,0.043,-0.0030000000000000027,-0.009000000000000008
1988,SD,0.040999999999999995,-0.0020000000000000018,-0.0030000000000000096
1989,SD,0.039,-0.001999999999999995,-0.009000000000000001
1990,SD,0.036000000000000004,-0.0029999999999999957,-0.009999999999999995
1991,SD,0.035,-0.0010000000000000009,-0.007999999999999993
1992,SD,0.034,-0.0010000000000000009,-0.006999999999999992
1993,SD,0.035,0.0010000000000000009,-0.003999999999999997
1994,SD,0.033,-0.0020000000000000018,-0.0030000000000000027
1995,SD,0.032,-0.0010000000000000009,-0.0030000000000000027
1996,SD,0.033,0.0010000000000000009,-0.0010000000000000009
1997,SD,0.028999999999999998,-0.0040000000000000036,-0.006000000000000005
1998,SD,0.028999999999999998,0.0,-0.0040000000000000036
1999,SD,0.027000000000000003,-0.001999999999999995,-0.0049999999999999975
2000,SD,0.025,-0.0020000000000000018,-0.008
2001,SD,0.03,0.0049999999999999975,0.0010000000000000009
2002,SD,0.032,0.0020000000000000018,0.0030000000000000027
2003,SD,0.035,0.0030000000000000027,0.008
2004,SD,0.036000000000000004,0.0010000000000000009,0.011000000000000003
2005,SD,0.036000000000000004,0.0,0.006000000000000005
2006,SD,0.03,-0.006000000000000005,-0.0020000000000000018
2007,SD,0.027999999999999997,-0.0020000000000000018,-0.007000000000000006
2008,SD,0.031,0.0030000000000000027,-0.0050000000000000044
2009,SD,0.046,0.015,0.009999999999999995
2010,SD,0.049,0.0030000000000000027,0.019000000000000003
2011,SD,0.046,-0.0030000000000000027,0.018000000000000002
2012,SD,0.040999999999999995,-0.0050000000000000044,0.009999999999999995
2013,SD,0.037000000000000005,-0.00399999999999999,-0.008999999999999994
2014,SD,0.033,-0.0040000000000000036,-0.016
2015,SD,0.03,-0.0030000000000000027,-0.016
2016,SD,0.03,0.0,-0.010999999999999996
2017,SD,0.031,0.0010000000000000009,-0.006000000000000005
2018,SD,0.027999999999999997,-0.0030000000000000027,-0.0050000000000000044
2019,SD,0.027999999999999997,0.0,-0.0020000000000000018
2020,SD,0.042,0.014000000000000005,0.012000000000000004
2021,SD,0.026000000000000002,-0.016,-0.0049999999999999975
2022,SD,0.02,-0.006000000000000002,-0.007999999999999997
2023,SD,0.02,0.0,-0.007999999999999997
1976,TN,0.061,0.040999999999999995,0.018999999999999996
1977,TN,0.063,0.0020000000000000018,0.037
1978,TN,0.057999999999999996,-0.0050000000000000044,0.03799999999999999
1979,TN,0.057999999999999996,0.0,0.03799999999999999
1980,TN,0.07200000000000001,0.014000000000000012,0.01100000000000001
1981,TN,0.08900000000000001,0.017,0.02600000000000001
1982,TN,0.11699999999999999,0.027999999999999983,0.059
1983,TN,0.11599999999999999,-0.0010000000000000009,0.057999999999999996
1984,TN,0.08800000000000001,-0.027999999999999983,0.016
1985,TN,0.079,-0.009000000000000008,-0.010000000000000009
1986,TN,0.079,0.0,-0.03799999999999999
1987,TN,0.067,-0.011999999999999997,-0.04899999999999999
1988,TN,0.057999999999999996,-0.009000000000000008,-0.030000000000000013
1989,TN,0.051,-0.006999999999999999,-0.028000000000000004
1990,TN,0.053,0.0020000000000000018,-0.026000000000000002
1991,TN,0.066,0.013000000000000005,-0.0010000000000000009
1992,TN,0.065,-0.0010000000000000009,0.007000000000000006
1993,TN,0.057999999999999996,-0.007000000000000006,0.006999999999999999
1994,TN,0.048,-0.009999999999999995,-0.0049999999999999975
1995,TN,0.052000000000000005,0.0040000000000000036,-0.013999999999999999
1996,TN,0.052000000000000005,0.0,-0.012999999999999998
1997,TN,0.053,0.000999999999999994,-0.0049999999999999975
1998,TN,0.043,-0.010000000000000002,-0.0050000000000000044
1999,TN,0.04,-0.0029999999999999957,-0.012000000000000004
2000,TN,0.039,-0.0010000000000000009,-0.013000000000000005
2001,TN,0.045,0.005999999999999998,-0.008
2002,TN,0.051,0.005999999999999998,0.008
2003,TN,0.055,0.0040000000000000036,0.015
2004,TN,0.053,-0.0020000000000000018,0.013999999999999999
2005,TN,0.055,0.0020000000000000018,0.010000000000000002
2006,TN,0.053,-0.0020000000000000018,0.0020000000000000018
2007,TN,0.046,-0.006999999999999999,-0.009000000000000001
2008,TN,0.065,0.019000000000000003,0.012000000000000004
2009,TN,0.10099999999999999,0.03599999999999999,0.04599999999999999
2010,TN,0.098,-0.002999999999999989,0.045000000000000005
2011,TN,0.091,-0.007000000000000006,0.045
2012,TN,0.08,-0.010999999999999996,0.015
2013,TN,0.078,-0.0020000000000000018,-0.022999999999999993
2014,TN,0.066,-0.011999999999999997,-0.032
2015,TN,0.055999999999999994,-0.010000000000000009,-0.035
2016,TN,0.047,-0.008999999999999994,-0.033
2017,TN,0.037000000000000005,-0.009999999999999995,-0.040999999999999995
2018,TN,0.035,-0.0020000000000000018,-0.031
2019,TN,0.033,-0.0020000000000000018,-0.022999999999999993
2020,TN,0.07400000000000001,0.04100000000000001,0.02700000000000001
2021,TN,0.045,-0.029000000000000012,0.007999999999999993
2022,TN,0.034,-0.010999999999999996,-0.0010000000000000009
2023,TN,0.033,-0.0010000000000000009,0.0
1976,TX,0.057999999999999996,0.024999999999999994,-0.016000000000000014
1977,TX,0.054000000000000006,-0.00399999999999999,0.009000000000000008
1978,TX,0.049,-0.0050000000000000044,0.015
1979,TX,0.044000000000000004,-0.0049999999999999975,0.011000000000000003
1980,TX,0.052000000000000005,0.008,-0.0059999999999999915
1981,TX,0.053,0.000999999999999994,-0.0010000000000000078
1982,TX,0.069,0.016000000000000007,0.020000000000000004
1983,TX,0.081,0.011999999999999997,0.037
1984,TX,0.061,-0.020000000000000004,0.008999999999999994
1985,TX,0.07,0.009000000000000008,0.017000000000000008
1986,TX,0.08800000000000001,0.018000000000000002,0.019000000000000003
1987,TX,0.085,-0.0030000000000000027,0.0040000000000000036
1988,TX,0.07400000000000001,-0.010999999999999996,0.013000000000000012
1989,TX,0.067,-0.007000000000000006,-0.0030000000000000027
1990,TX,0.064,-0.0030000000000000027,-0.024000000000000007
1991,TX,0.07,0.006000000000000005,-0.015
1992,TX,0.077,0.006999999999999992,0.002999999999999989
1993,TX,0.07200000000000001,-0.0049999999999999906,0.0050000000000000044
1994,TX,0.066,-0.006000000000000005,0.0020000000000000018
1995,TX,0.061,-0.0050000000000000044,-0.009000000000000008
1996,TX,0.057999999999999996,-0.0030000000000000027,-0.019000000000000003
1997,TX,0.054000000000000006,-0.00399999999999999,-0.018000000000000002
1998,TX,0.05,-0.0040000000000000036,-0.016
1999,TX,0.047,-0.0030000000000000027,-0.013999999999999999
2000,TX,0.044000000000000004,-0.0029999999999999957,-0.013999999999999992
2001,TX,0.05,0.005999999999999998,-0.0040000000000000036
2002,TX,0.063,0.012999999999999998,0.012999999999999998
2003,TX,0.067,0.0040000000000000036,0.020000000000000004
2004,TX,0.06,-0.007000000000000006,0.015999999999999993
2005,TX,0.055,-0.0049999999999999975,0.0049999999999999975
2006,TX,0.05,-0.0049999999999999975,-0.012999999999999998
2007,TX,0.044000000000000004,-0.005999999999999998,-0.023
2008,TX,0.049,0.0049999999999999975,-0.010999999999999996
2009,TX,0.075,0.025999999999999995,0.019999999999999997
2010,TX,0.08199999999999999,0.006999999999999992,0.03199999999999999
2011,TX,0.08,-0.001999999999999988,0.036
2012,TX,0.067,-0.012999999999999998,0.018000000000000002
2013,TX,0.063,-0.0040000000000000036,-0.011999999999999997
2014,TX,0.052000000000000005,-0.010999999999999996,-0.029999999999999985
2015,TX,0.045,-0.007000000000000006,-0.035
2016,TX,0.046,0.0010000000000000009,-0.021000000000000005
2017,TX,0.043,-0.0030000000000000027,-0.020000000000000004
2018,TX,0.039,-0.003999999999999997,-0.013000000000000005
2019,TX,0.035,-0.003999999999999997,-0.009999999999999995
2020,TX,0.077,0.041999999999999996,0.031
2021,TX,0.055999999999999994,-0.021000000000000005,0.012999999999999998
2022,TX,0.039,-0.016999999999999994,0.0
2023,TX,0.039,0.0,0.003999999999999997
1976,UT,0.055999999999999994,0.016999999999999994,-0.021000000000000005
1977,UT,0.052000000000000005,-0.00399999999999999,-0.00399999999999999
1978,UT,0.039,-0.013000000000000005,0.0
1979,UT,0.044000000000000004,0.0050000000000000044,0.0050000000000000044
1980,UT,0.063,0.018999999999999996,0.007000000000000006
1981,UT,0.067,0.0040000000000000036,0.015
1982,UT,0.081,0.013999999999999999,0.042
1983,UT,0.09,0.008999999999999994,0.04599999999999999
1984,UT,0.066,-0.023999999999999994,0.0030000000000000027
1985,UT,0.061,-0.0050000000000000044,-0.006000000000000005
1986,UT,0.061,0.0,-0.020000000000000004
1987,UT,0.063,0.0020000000000000018,-0.026999999999999996
1988,UT,0.049,-0.013999999999999999,-0.017
1989,UT,0.046,-0.0030000000000000027,-0.015
1990,UT,0.044000000000000004,-0.001999999999999995,-0.016999999999999994
1991,UT,0.047,0.0029999999999999957,-0.016
1992,UT,0.049,0.0020000000000000018,0.0
1993,UT,0.04,-0.009000000000000001,-0.005999999999999998
1994,UT,0.037000000000000005,-0.0029999999999999957,-0.006999999999999999
1995,UT,0.034,-0.0030000000000000027,-0.012999999999999998
1996,UT,0.034,0.0,-0.015
1997,UT,0.032,-0.0020000000000000018,-0.008
1998,UT,0.036000000000000004,0.0040000000000000036,-0.0010000000000000009
1999,UT,0.035,-0.0010000000000000009,0.0010000000000000009
2000,UT,0.033,-0.0020000000000000018,-0.0010000000000000009
2001,UT,0.044000000000000004,0.011000000000000003,0.012000000000000004
2002,UT,0.057,0.012999999999999998,0.020999999999999998
2003,UT,0.055999999999999994,-0.0010000000000000078,0.02099999999999999
2004,UT,0.05,-0.0059999999999999915,0.017
2005,UT,0.04,-0.010000000000000002,-0.0040000000000000036
2006,UT,0.027999999999999997,-0.012000000000000004,-0.029000000000000005
2007,UT,0.026000000000000002,-0.001999999999999995,-0.029999999999999992
2008,UT,0.033,0.006999999999999999,-0.017
2009,UT,0.073,0.039999999999999994,0.032999999999999995
2010,UT,0.079,0.006000000000000005,0.051000000000000004
2011,UT,0.071,-0.008000000000000007,0.04499999999999999
2012,UT,0.048,-0.022999999999999993,0.015
2013,UT,0.042,-0.005999999999999998,-0.030999999999999993
2014,UT,0.036000000000000004,-0.005999999999999998,-0.043
2015,UT,0.035,-0.0010000000000000009,-0.03599999999999999
2016,UT,0.033,-0.0020000000000000018,-0.015
2017,UT,0.031,-0.0020000000000000018,-0.011000000000000003
2018,UT,0.028999999999999998,-0.0020000000000000018,-0.007000000000000006
2019,UT,0.025,-0.003999999999999997,-0.010000000000000002
2020,UT,0.048,0.023,0.015
2021,UT,0.027999999999999997,-0.020000000000000004,-0.0030000000000000027
2022,UT,0.024,-0.003999999999999997,-0.0049999999999999975
2023,UT,0.026000000000000002,0.0020000000000000018,0.0010000000000000009
1976,VT,0.083,0.057,0.035
1977,VT,0.07,-0.012999999999999998,0.04200000000000001
1978,VT,0.057,-0.013000000000000005,0.033
1979,VT,0.05,-0.006999999999999999,0.024
1980,VT,0.059000000000000004,0.009000000000000001,-0.024
1981,VT,0.057999999999999996,-0.0010000000000000078,-0.01200000000000001
1982,VT,0.068,0.010000000000000009,0.011000000000000003
1983,VT,0.065,-0.0030000000000000027,0.015
1984,VT,0.049,-0.016,-0.010000000000000002
1985,VT,0.046,-0.0030000000000000027,-0.011999999999999997
1986,VT,0.043,-0.0030000000000000027,-0.02500000000000001
1987,VT,0.037000000000000005,-0.0059999999999999915,-0.027999999999999997
1988,VT,0.03,-0.007000000000000006,-0.019000000000000003
1989,VT,0.036000000000000004,0.006000000000000005,-0.009999999999999995
1990,VT,0.047,0.010999999999999996,0.0040000000000000036
1991,VT,0.059000000000000004,0.012000000000000004,0.022
1992,VT,0.062,0.0029999999999999957,0.032
1993,VT,0.052000000000000005,-0.009999999999999995,0.016
1994,VT,0.044000000000000004,-0.008,-0.0029999999999999957
1995,VT,0.042,-0.0020000000000000018,-0.017
1996,VT,0.043,0.000999999999999994,-0.019000000000000003
1997,VT,0.039,-0.003999999999999997,-0.013000000000000005
1998,VT,0.035,-0.003999999999999997,-0.009000000000000001
1999,VT,0.031,-0.0040000000000000036,-0.011000000000000003
2000,VT,0.027999999999999997,-0.0030000000000000027,-0.015
2001,VT,0.033,0.0050000000000000044,-0.005999999999999998
2002,VT,0.038,0.0049999999999999975,0.0029999999999999957
2003,VT,0.044000000000000004,0.006000000000000005,0.013000000000000005
2004,VT,0.037000000000000005,-0.006999999999999999,0.009000000000000008
2005,VT,0.035,-0.0020000000000000018,0.0020000000000000018
2006,VT,0.037000000000000005,0.0020000000000000018,-0.000999999999999994
2007,VT,0.039,0.001999999999999995,-0.0050000000000000044
2008,VT,0.045,0.005999999999999998,0.007999999999999993
2009,VT,0.062,0.017,0.026999999999999996
2010,VT,0.063,0.0010000000000000009,0.025999999999999995
2011,VT,0.055999999999999994,-0.007000000000000006,0.016999999999999994
2012,VT,0.048,-0.007999999999999993,0.0030000000000000027
2013,VT,0.044000000000000004,-0.003999999999999997,-0.017999999999999995
2014,VT,0.04,-0.0040000000000000036,-0.023
2015,VT,0.035,-0.0049999999999999975,-0.02099999999999999
2016,VT,0.031,-0.0040000000000000036,-0.017
2017,VT,0.03,-0.0010000000000000009,-0.014000000000000005
2018,VT,0.025,-0.0049999999999999975,-0.015
2019,VT,0.021,-0.004,-0.014000000000000002
2020,VT,0.055999999999999994,0.03499999999999999,0.024999999999999994
2021,VT,0.036000000000000004,-0.01999999999999999,0.006000000000000005
2022,VT,0.023,-0.013000000000000005,-0.0020000000000000018
2023,VT,0.02,-0.002999999999999999,-0.0010000000000000009
1976,VA,0.059000000000000004,0.03900000000000001,0.0030000000000000096
1977,VA,0.055,-0.0040000000000000036,0.018999999999999996
1978,VA,0.053,-0.0020000000000000018,0.03
1979,VA,0.047,-0.005999999999999998,0.027
1980,VA,0.051,0.003999999999999997,-0.008000000000000007
1981,VA,0.06,0.009000000000000001,0.0049999999999999975
1982,VA,0.07400000000000001,0.014000000000000012,0.02100000000000001
1983,VA,0.063,-0.01100000000000001,0.016
1984,VA,0.051,-0.012000000000000004,0.0
1985,VA,0.054000000000000006,0.0030000000000000096,-0.0059999999999999915
1986,VA,0.05,-0.0040000000000000036,-0.024000000000000007
1987,VA,0.042,-0.008,-0.020999999999999998
1988,VA,0.039,-0.0030000000000000027,-0.011999999999999997
1989,VA,0.039,0.0,-0.015000000000000006
1990,VA,0.044000000000000004,0.0050000000000000044,-0.005999999999999998
1991,VA,0.057999999999999996,0.013999999999999992,0.015999999999999993
1992,VA,0.062,0.0040000000000000036,0.023
1993,VA,0.052000000000000005,-0.009999999999999995,0.013000000000000005
1994,VA,0.048,-0.0040000000000000036,0.003999999999999997
1995,VA,0.044000000000000004,-0.003999999999999997,-0.013999999999999992
1996,VA,0.043,-0.0010000000000000078,-0.019000000000000003
1997,VA,0.037000000000000005,-0.0059999999999999915,-0.015
1998,VA,0.027999999999999997,-0.009000000000000008,-0.020000000000000004
1999,VA,0.027000000000000003,-0.000999999999999994,-0.017
2000,VA,0.023,-0.0040000000000000036,-0.019999999999999997
2001,VA,0.033,0.010000000000000002,-0.0040000000000000036
2002,VA,0.044000000000000004,0.011000000000000003,0.016000000000000007
2003,VA,0.043,-0.0010000000000000078,0.015999999999999993
2004,VA,0.040999999999999995,-0.0020000000000000018,0.017999999999999995
2005,VA,0.038,-0.0029999999999999957,0.0049999999999999975
2006,VA,0.033,-0.0049999999999999975,-0.011000000000000003
2007,VA,0.033,0.0,-0.009999999999999995
2008,VA,0.043,0.009999999999999995,0.0020000000000000018
2009,VA,0.068,0.02500000000000001,0.030000000000000006
2010,VA,0.073,0.0049999999999999906,0.039999999999999994
2011,VA,0.066,-0.006999999999999992,0.033
2012,VA,0.059000000000000004,-0.006999999999999999,0.016000000000000007
2013,VA,0.055999999999999994,-0.0030000000000000096,-0.01200000000000001
2014,VA,0.051,-0.0049999999999999975,-0.022
2015,VA,0.044000000000000004,-0.006999999999999992,-0.022
2016,VA,0.04,-0.0040000000000000036,-0.019000000000000003
2017,VA,0.037000000000000005,-0.0029999999999999957,-0.01899999999999999
2018,VA,0.03,-0.007000000000000006,-0.020999999999999998
2019,VA,0.027999999999999997,-0.0020000000000000018,-0.016000000000000007
2020,VA,0.064,0.036000000000000004,0.024
2021,VA,0.039,-0.025,0.001999999999999995
2022,VA,0.027999999999999997,-0.011000000000000003,-0.0020000000000000018
2023,VA,0.028999999999999998,0.0010000000000000009,0.0010000000000000009
1976,WA,0.08800000000000001,0.05900000000000001,0.024000000000000007
1977,WA,0.084,-0.0040000000000000036,0.045000000000000005
1978,WA,0.068,-0.016,0.04000000000000001
1979,WA,0.068,0.0,0.03900000000000001
1980,WA,0.079,0.010999999999999996,-0.009000000000000008
1981,WA,0.09300000000000001,0.014000000000000012,0.009000000000000008
1982,WA,0.11599999999999999,0.02299999999999998,0.04799999999999999
1983,WA,0.11199999999999999,-0.0040000000000000036,0.043999999999999984
1984,WA,0.09300000000000001,-0.018999999999999975,0.014000000000000012
1985,WA,0.08199999999999999,-0.011000000000000024,-0.011000000000000024
1986,WA,0.081,-0.000999999999999987,-0.03499999999999999
1987,WA,0.073,-0.008000000000000007,-0.03899999999999999
1988,WA,0.063,-0.009999999999999995,-0.030000000000000013
1989,WA,0.059000000000000004,-0.003999999999999997,-0.022999999999999986
1990,WA,0.051,-0.008000000000000007,-0.030000000000000006
1991,WA,0.061,0.010000000000000002,-0.011999999999999997
1992,WA,0.07200000000000001,0.01100000000000001,0.009000000000000008
1993,WA,0.073,0.000999999999999987,0.013999999999999992
1994,WA,0.063,-0.009999999999999995,0.012000000000000004
1995,WA,0.062,-0.0010000000000000009,0.0010000000000000009
1996,WA,0.059000000000000004,-0.0029999999999999957,-0.013000000000000005
1997,WA,0.049,-0.010000000000000002,-0.023999999999999994
1998,WA,0.048,-0.0010000000000000009,-0.015
1999,WA,0.048,0.0,-0.013999999999999999
2000,WA,0.051,0.0029999999999999957,-0.008000000000000007
2001,WA,0.06,0.009000000000000001,0.010999999999999996
2002,WA,0.071,0.010999999999999996,0.022999999999999993
2003,WA,0.07200000000000001,0.0010000000000000148,0.024000000000000007
2004,WA,0.063,-0.009000000000000008,0.012000000000000004
2005,WA,0.055999999999999994,-0.007000000000000006,-0.0040000000000000036
2006,WA,0.05,-0.0059999999999999915,-0.02099999999999999
2007,WA,0.046,-0.0040000000000000036,-0.02600000000000001
2008,WA,0.052000000000000005,0.006000000000000005,-0.010999999999999996
2009,WA,0.083,0.031,0.02700000000000001
2010,WA,0.091,0.007999999999999993,0.040999999999999995
2011,WA,0.085,-0.0059999999999999915,0.03900000000000001
2012,WA,0.077,-0.008000000000000007,0.024999999999999994
2013,WA,0.066,-0.010999999999999996,-0.017
2014,WA,0.059000000000000004,-0.006999999999999999,-0.031999999999999994
2015,WA,0.054000000000000006,-0.0049999999999999975,-0.031
2016,WA,0.052000000000000005,-0.0020000000000000018,-0.024999999999999994
2017,WA,0.046,-0.006000000000000005,-0.020000000000000004
2018,WA,0.044000000000000004,-0.001999999999999995,-0.015
2019,WA,0.042,-0.0020000000000000018,-0.012000000000000004
2020,WA,0.085,0.043000000000000003,0.033
2021,WA,0.052000000000000005,-0.033,0.006000000000000005
2022,WA,0.040999999999999995,-0.01100000000000001,-0.0030000000000000096
2023,WA,0.040999999999999995,0.0,-0.0010000000000000078
1976,WV,0.07200000000000001,0.031000000000000014,-0.012999999999999998
1977,WV,0.069,-0.0030000000000000027,0.017
1978,WV,0.063,-0.006000000000000005,0.022000000000000006
1979,WV,0.073,0.009999999999999995,0.032
1980,WV,0.10099999999999999,0.027999999999999997,0.028999999999999984
1981,WV,0.106,0.0050000000000000044,0.03699999999999999
1982,WV,0.14,0.034000000000000016,0.07700000000000001
1983,WV,0.17300000000000001,0.033,0.10000000000000002
1984,WV,0.141,-0.03200000000000003,0.039999999999999994
1985,WV,0.132,-0.00899999999999998,0.02600000000000001
1986,WV,0.12,-0.01200000000000001,-0.020000000000000018
1987,WV,0.11,-0.009999999999999995,-0.06300000000000001
1988,WV,0.099,-0.010999999999999996,-0.04199999999999998
1989,WV,0.087,-0.01200000000000001,-0.04500000000000001
1990,WV,0.086,-0.0010000000000000009,-0.034
1991,WV,0.106,0.020000000000000004,-0.0040000000000000036
1992,WV,0.11199999999999999,0.0059999999999999915,0.012999999999999984
1993,WV,0.10300000000000001,-0.00899999999999998,0.016000000000000014
1994,WV,0.08800000000000001,-0.015,0.0020000000000000157
1995,WV,0.08,-0.008000000000000007,-0.025999999999999995
1996,WV,0.077,-0.0030000000000000027,-0.03499999999999999
1997,WV,0.07,-0.006999999999999992,-0.033
1998,WV,0.067,-0.0030000000000000027,-0.021000000000000005
1999,WV,0.065,-0.0020000000000000018,-0.015
2000,WV,0.055999999999999994,-0.009000000000000008,-0.021000000000000005
2001,WV,0.054000000000000006,-0.001999999999999988,-0.016
2002,WV,0.065,0.010999999999999996,-0.0020000000000000018
2003,WV,0.066,0.0010000000000000009,0.0010000000000000009
2004,WV,0.057999999999999996,-0.008000000000000007,0.0020000000000000018
2005,WV,0.055,-0.0029999999999999957,0.000999999999999994
2006,WV,0.052000000000000005,-0.0029999999999999957,-0.012999999999999998
2007,WV,0.048,-0.0040000000000000036,-0.018000000000000002
2008,WV,0.047,-0.0010000000000000009,-0.010999999999999996
2009,WV,0.083,0.036000000000000004,0.028000000000000004
2010,WV,0.087,0.00399999999999999,0.03499999999999999
2011,WV,0.078,-0.008999999999999994,0.03
2012,WV,0.07200000000000001,-0.0059999999999999915,0.02500000000000001
2013,WV,0.067,-0.0050000000000000044,-0.016
2014,WV,0.065,-0.0020000000000000018,-0.021999999999999992
2015,WV,0.066,0.0010000000000000009,-0.011999999999999997
2016,WV,0.061,-0.0050000000000000044,-0.01100000000000001
2017,WV,0.052000000000000005,-0.008999999999999994,-0.015
2018,WV,0.051,-0.0010000000000000078,-0.014000000000000005
2019,WV,0.05,-0.000999999999999994,-0.016
2020,WV,0.08199999999999999,0.03199999999999999,0.02099999999999999
2021,WV,0.051,-0.030999999999999993,-0.0010000000000000078
2022,WV,0.039,-0.011999999999999997,-0.011999999999999997
2023,WV,0.039,0.0,-0.011000000000000003
1976,WI,0.055,0.016,-0.02699999999999999
1977,WI,0.05,-0.0049999999999999975,-0.000999999999999994
1978,WI,0.049,-0.0010000000000000009,0.010000000000000002
1979,WI,0.045,-0.0040000000000000036,0.005999999999999998
1980,WI,0.073,0.027999999999999997,0.017999999999999995
1981,WI,0.078,0.0050000000000000044,0.027999999999999997
1982,WI,0.10300000000000001,0.02500000000000001,0.054000000000000006
1983,WI,0.098,-0.0050000000000000044,0.053000000000000005
1984,WI,0.073,-0.02500000000000001,0.0
